name,G,GS,MP,FG,FGA,FG%,P2,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB
Callum Baker,46,10,14.3,1.0,2.8,.346,0.4,1.2,.321,0.6,1.7,.364,0.6,0.8,.667,0.3,1.2
Calvin Baker,114,67,24.7,2.8,7.8,.365,1.8,4.5,.409,1.0,3.3,.305,1.4,1.9,.751,0.4,1.8
Carl Baker,112,36,16.8,1.6,4.4,.369,1.3,3.6,.377,0.3,0.8,.333,0.7,1.2,.612,,
Carlton Baker,7,4,21.9,6.3,13.4,.468,6.3,13.3,.473,0.0,0.1,.000,3.9,7.0,.551,2.3,4.0
Cavon Baker,81,8,14.2,2.0,4.8,.416,1.3,2.9,.460,0.6,1.9,.347,1.1,1.5,.719,0.5,1.5
Chad Baker,15,13,24.4,3.1,7.0,.438,1.4,3.0,.467,1.7,4.0,.417,1.7,2.1,.813,0.7,2.2
Charles Baker,50,45,29.2,1.9,4.6,.418,1.0,2.0,.505,0.9,2.6,.351,0.6,0.8,.683,0.6,1.8
Charles Baker,37,0,6.1,0.6,1.7,.381,0.4,1.1,.390,0.2,0.6,.364,0.7,0.9,.758,,
Charlie Baker,8,,,0.8,1.9,.400,0.1,0.3,.500,1.0,0.1,,,,0.6,1.6,
Chris Baker,41,3,13.2,1.6,4.0,.409,1.0,2.2,.456,0.6,1.8,.351,0.8,1.1,.750,,
Chris Baker,49,13,,0.6,1.7,.333,0.5,1.5,.347,0.0,0.2,.222,0.9,1.2,.705,,
Clarence Baker,57,56,30.8,3.2,8.8,.367,2.0,4.9,.412,1.2,3.9,.309,1.4,1.8,.782,0.9,2.4
Clyde Baker,17,,,0.4,1.1,.368,0.2,0.2,.750,0.7,,,,,0.5,1.0,
Coleton Baker,11,0,2.9,0.1,0.4,.250,0.0,0.2,.000,0.1,0.2,.500,0.1,0.2,.500,0.0,0.1
Corland Baker,1,0,1.0,1.0,2.0,.500,1.0,2.0,.500,0.0,0.0,,0.0,1.0,.000,,
D'Juan Baker,63,28,19.7,3.0,6.6,.455,1.8,3.5,.520,1.1,3.0,.379,1.5,1.7,.836,,
Davis Baker,105,75,26.6,4.4,9.7,.454,3.4,7.0,.488,1.0,2.7,.368,2.2,2.6,.847,0.6,3.0
Dawson Baker,30,22,24.1,4.0,8.5,.473,3.1,6.3,.500,0.9,2.3,.397,1.8,2.5,.730,0.6,1.8
Dee Baker,49,,,1.6,4.9,.332,0.5,1.0,.511,,,,,,1.3,3.7,
Del Baker,100,2,8.7,0.8,2.1,.376,0.4,0.8,.519,0.4,1.3,.287,0.2,0.3,.469,,
Deon Baker,20,1,3.5,0.7,1.4,.500,0.7,1.4,.500,0.0,0.0,,0.2,0.2,1.000,0.3,0.5
Derrick Baker,27,,,2.7,7.1,.382,,,,,,,1.3,2.1,.586,4.2,0.9
Desmond Baker,1,,,0.0,2.0,.000,0.0,2.0,.000,0.0,0.0,,0.0,0.0,,,
Devin Baker,33,3,16.4,1.6,2.8,.581,1.6,2.8,.581,0.0,0.0,,0.9,1.9,.453,,
Devon Baker,58,36,27.0,4.2,10.6,.399,2.4,5.7,.419,1.8,4.9,.377,4.5,5.9,.756,0.8,1.6
Devon Baker,82,65,29.5,5.2,12.3,.424,4.0,8.6,.469,1.2,3.7,.322,2.5,3.1,.795,0.6,1.8
Dick Baker,76,,7.8,3.1,9.1,.338,1.9,3.3,.585,5.8,,,,,2.6,8.0,
Dominic Baker,3,0,1.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.3
Drew Baker,17,2,7.6,0.8,1.3,.591,0.8,1.3,.591,0.0,0.0,,0.5,1.5,.320,0.8,1.1
Duane Baker,3,,,0.0,0.0,,0.0,0.0,,0.0,,,,,0.7,0.0,
Dusty Baker,99,17,20.7,2.0,4.3,.457,0.8,1.8,.437,1.2,2.5,.471,1.7,2.1,.842,0.4,2.5
Eddie Baker,62,35,22.3,3.5,8.4,.418,2.9,6.5,.437,0.7,1.9,.350,2.3,3.5,.653,1.2,3.0
Eddie Baker,105,29,30.5,4.7,9.0,.520,,,,,,,1.4,2.5,.553,6.6,1.4
Emmett Baker,47,,,2.2,6.2,.352,0.5,0.7,.706,2.7,,,,,1.7,4.9,
Evann Baker,37,11,22.5,2.6,5.9,.442,2.2,5.0,.435,0.4,0.9,.485,2.5,3.0,.820,0.8,2.0
Frank Baker,21,,,1.0,2.2,.435,0.3,0.5,.545,1.0,,,,,1.3,2.2,
Fred Baker,6,0,2.7,0.3,1.2,.286,0.3,1.2,.286,0.0,0.0,,0.0,0.3,.000,,
Ganon Baker,77,15,20.6,2.3,5.7,.398,1.2,2.5,.464,1.1,3.2,.347,1.6,2.1,.784,,
Gary Baker,14,,,1.6,5.0,.314,0.6,0.9,.692,1.8,,,,,0.9,3.8,
Gary Baker,1,,,0.0,0.0,,4.0,4.0,1.000,1.0,,,,,0.0,4.0,
Geo Baker,126,108,31.6,4.0,10.4,.388,2.4,5.5,.439,1.6,4.9,.330,1.5,2.0,.756,0.4,2.4
George Baker,32,2,9.6,0.8,1.6,.510,0.7,1.2,.568,0.2,0.4,.357,0.5,0.8,.640,,
Harvey Baker,105,43,24.1,5.2,10.6,.489,5.0,9.9,.502,0.2,0.6,.284,2.4,3.1,.767,,
Herbert Baker,43,7,15.0,3.2,6.1,.517,3.0,5.4,.552,0.2,0.7,.258,0.7,1.7,.411,,
Ian Baker,120,100,28.8,3.7,8.8,.418,2.0,4.3,.470,1.7,4.5,.369,2.7,3.4,.799,0.4,2.9
Isaiah Baker,25,0,2.9,0.1,0.3,.250,0.1,0.3,.250,0.0,0.0,,0.1,0.4,.300,0.2,0.4
James Baker,132,93,22.9,2.7,5.8,.456,2.1,4.0,.527,0.6,1.8,.303,1.1,1.8,.617,1.4,2.6
Jamie Baker,19,0,4.6,0.6,1.8,.343,0.4,1.1,.400,0.2,0.8,.267,0.4,0.5,.778,0.1,0.8
Jason Baker,108,41,18.9,2.3,5.3,.434,1.0,2.3,.410,1.3,3.0,.453,1.1,1.5,.747,0.2,1.1
Jaxson Baker,68,42,22.1,2.1,5.9,.351,0.7,1.7,.427,1.4,4.2,.321,0.7,0.8,.804,0.6,2.3
Jay Baker,40,1,6.6,0.3,0.9,.351,,,.370,,,,0.5,1.0,.512,,
Jeff Baker,22,,,3.6,9.6,.373,1.8,2.7,.650,6.8,2.1,1.4,0.7,3.0,3.5,9.0,
Jeff Baker,39,0,,0.5,1.4,.389,0.3,0.5,.611,1.1,,,,,0.6,1.4,
Jeff Baker,26,5,12.4,0.7,2.1,.345,0.7,2.1,.345,0.0,0.0,,0.6,1.2,.500,,
Jeff Baker,99,2,20.5,3.1,6.6,.465,,,,,,,1.7,2.4,.715,3.3,1.2
Jemarl Baker Jr.,72,12,17.0,1.9,5.0,.370,0.8,2.0,.421,1.0,3.0,.336,0.7,0.9,.806,0.2,1.5
Jemarl Baker,5,2,24.0,2.8,8.2,.341,1.8,3.6,.500,1.0,4.6,.217,2.0,2.2,.909,0.2,3.4
Jeremy Baker,45,35,27.8,2.9,6.3,.460,2.5,5.0,.502,0.4,1.3,.293,3.0,4.0,.749,1.7,3.0
Jim Baker,74,,31.5,7.5,17.1,.436,2.5,3.6,.684,11.7,2.0,1.0,,3.8,3.7,17.4,
Jim Baker,,,,,,.286,,,1.000,,,,,,,,
Joe Baker,21,11,17.0,1.4,2.9,.492,,,,,,,0.4,1.1,.375,,
Joe Baker,35,,,0.9,2.8,.327,1.0,1.8,.581,2.9,,,,,1.7,2.9,
Joey Baker,68,4,12.3,1.5,3.8,.388,0.6,1.4,.408,0.9,2.4,.377,0.5,0.6,.900,0.2,0.9
John Baker,38,0,6.7,0.7,1.4,.472,0.7,1.4,.472,0.0,0.0,,0.6,0.8,.677,0.5,1.1
John Baker,33,0,4.9,0.3,0.8,.393,0.3,0.8,.393,0.0,0.0,,0.5,1.0,.500,,
John Baker,52,,,2.9,6.3,.459,1.1,1.9,.554,6.0,,,,,3.1,6.8,
John Baker,7,,,0.3,1.7,.167,0.3,1.1,.250,1.9,0.1,,,,1.3,0.9,
Jonathan Baker,114,58,27.8,2.7,6.9,.394,0.6,1.4,.449,2.1,5.6,.380,1.2,1.7,.720,,
Jordan Baker,38,1,11.3,1.8,3.0,.591,1.7,2.9,.596,0.1,0.2,.500,1.0,1.5,.661,0.9,1.5
Jordan Baker,68,53,29.3,3.7,9.6,.384,2.6,6.2,.416,1.1,3.4,.326,1.8,2.6,.669,0.8,2.8
Jordan Baker,138,92,23.9,1.5,4.3,.347,0.4,0.9,.405,1.1,3.3,.331,0.5,0.8,.636,0.4,1.9
Josh Baker,14,9,21.1,1.4,3.9,.345,0.6,1.0,.643,0.7,2.9,.244,1.9,2.0,.964,0.4,1.0
Justin Baker,59,22,21.2,3.4,6.7,.511,3.2,6.2,.522,0.2,0.5,.379,1.8,2.5,.711,2.1,2.9
K Baker,,,,,,,,,,,,,,,,,
Kendric Baker,24,7,23.7,2.8,8.2,.345,2.1,5.3,.405,0.7,3.0,.239,3.3,4.8,.702,0.8,1.7
Kevin Baker,72,17,23.2,2.9,5.6,.517,2.8,5.3,.530,0.1,0.3,.263,1.9,2.7,.724,,
Kevin Baker,70,54,24.5,2.2,7.1,.306,0.5,1.6,.309,1.7,5.5,.305,1.5,2.1,.705,0.3,2.3
Kirk Baker,24,4,,3.5,6.8,.521,3.5,6.8,.525,0.0,0.0,.000,3.4,4.4,.771,,
Kweli Baker,36,0,7.2,0.8,2.3,.333,0.7,2.2,.333,0.1,0.2,.333,0.3,0.9,.364,,
Lamar Baker,6,0,7.5,1.0,2.2,.462,,,,,,,0.2,0.2,1.000,2.2,0.3
Larry Baker,84,,,2.8,6.5,.439,0.8,2.0,.422,5.8,,,,,2.1,4.7,
Lynn Baker,75,,,2.9,6.2,.463,3.4,4.3,.781,3.3,,,,,2.9,9.1,
Mark Baker,92,77,30.2,3.8,7.5,.508,3.8,7.3,.520,0.1,0.3,.192,2.9,4.3,.676,,
Marquis Baker,27,23,33.0,4.7,14.0,.336,2.4,5.9,.411,2.3,8.1,.282,3.7,5.1,.717,0.7,2.7
Marquiz Baker,28,25,28.3,4.6,13.6,.335,2.5,7.8,.324,2.0,5.8,.350,4.7,6.0,.780,1.0,2.3
Matt Baker,15,1,2.9,0.0,0.1,.000,0.0,0.1,.000,0.0,0.0,,0.1,0.3,.500,0.1,0.2
Maurice Baker,59,53,33.7,5.6,11.7,.481,3.8,7.1,.539,1.8,4.6,.391,3.3,4.0,.819,2.4,3.7
Melvin Baker,66,53,22.6,3.6,7.5,.486,3.4,6.7,.508,0.2,0.8,.294,1.8,2.6,.702,1.6,3.4
Melvin Baker,24,,,1.2,3.8,.304,0.5,1.0,.480,2.1,,,,,1.8,2.8,
Michael Baker,36,,,2.4,5.7,.415,,,,,,,0.6,0.8,.759,1.6,
Mike Baker,9,,,0.2,0.4,.500,0.2,0.2,1.000,0.7,,,,,,0.7,
Millard Baker,32,0,5.3,0.6,0.9,.690,0.6,0.9,.690,0.0,0.0,,0.6,1.0,.606,,
Myles Baker,42,4,21.2,3.0,8.5,.352,1.5,4.1,.364,1.5,4.4,.341,1.6,2.1,.761,0.5,1.9
N Baker,2,0,3.0,0.0,0.0,,,,,,,,0.0,0.5,.000,0.0,0.0
Paul Baker,34,,,0.3,0.9,.345,,,,,,,1.0,1.3,.791,0.3,
Phil Baker,16,,,1.0,2.0,.500,0.6,1.2,.526,2.1,,,,,1.8,2.6,
Prentis Baker,17,,8.6,1.0,2.3,.436,1.0,2.3,.436,0.0,0.0,,0.8,1.6,.500,,
Ralph Baker,59,,,1.2,3.1,.376,1.8,2.2,.837,2.6,,,,,1.7,4.1,
Reed Baker,102,60,22.2,3.1,8.7,.354,1.6,4.3,.382,1.4,4.4,.327,2.4,2.8,.850,0.4,1.5
Reggie Baker,32,25,31.1,4.9,12.9,.380,3.5,8.3,.426,1.4,4.6,.297,2.3,2.9,.785,1.1,3.5
Reggie Baker,27,,,4.2,9.6,.440,0.7,1.1,.690,1.3,1.3,,,,1.0,9.2,
Reynaul Baker,24,1,20.0,1.6,4.0,.411,1.6,3.8,.418,0.0,0.2,.250,1.0,1.5,.639,0.8,0.7
Rich Baker,94,44,21.1,1.4,3.9,.370,0.6,1.6,.401,0.8,2.3,.347,1.1,1.4,.746,0.7,1.5
Rich Baker,28,21,26.8,3.0,7.8,.388,2.0,4.1,.487,1.0,3.7,.279,1.9,3.0,.627,1.1,2.8
Rich Baker,50,,,2.9,5.7,.503,1.3,2.2,.596,5.2,,,,,2.1,7.1,
Rick Baker,20,,7.2,0.7,1.5,.483,1.0,1.3,.760,0.7,1.6,0.1,0.0,0.9,1.1,2.4,
Rick Baker,20,,,0.6,1.1,.571,0.6,0.6,.917,0.5,0.4,,,,0.6,1.8,
Rob Baker,24,,,2.2,5.2,.427,0.9,1.7,.550,1.4,,,,,2.3,5.3,
Robert Baker,99,50,15.9,1.2,3.3,.369,0.8,1.9,.414,0.5,1.5,.310,0.6,1.0,.594,0.9,1.2
Robert Baker,99,39,14.9,1.6,3.7,.442,1.1,2.0,.530,0.6,1.7,.335,0.6,0.8,.775,0.6,3.0
Robin Baker,2,,,0.0,0.5,.000,1.5,2.0,.750,0.5,,,,,0.5,1.5,
Ron Baker,124,121,30.6,4.2,9.7,.433,2.3,4.4,.509,2.0,5.3,.369,2.8,3.5,.801,0.8,3.4
Ryan Baker,69,1,7.6,0.6,1.5,.426,0.3,0.4,.581,0.4,1.0,.357,0.2,0.3,.739,0.4,0.6
Sam Baker,32,2,14.4,1.6,4.0,.388,0.2,0.4,.500,1.3,3.6,.374,0.2,0.2,1.000,0.1,1.1
Shawn Baker,105,40,21.8,1.6,3.1,.518,,,.518,,,.000,1.0,1.8,.571,,
Sidney Baker,14,,,0.8,2.3,.344,0.8,2.2,.355,0.0,0.1,.000,0.6,0.7,.900,,
Steve Baker,62,34,24.9,2.6,6.1,.426,1.6,3.8,.429,1.0,2.3,.423,0.7,1.1,.667,1.3,2.3
Tay Baker,50,,,1.8,6.2,.293,0.8,1.2,.672,,,,,,1.3,4.5,
Terrell Baker,61,55,29.9,4.4,9.6,.463,3.2,5.7,.560,1.2,3.9,.321,3.1,4.0,.768,,
Terry Baker,71,,,3.7,8.7,.424,3.3,4.4,.755,2.6,,,,,1.9,10.7,
Tom Baker,60,,,3.5,6.6,.523,1.5,2.2,.692,5.4,,,,,2.0,8.4,
Tommy Baker,71,7,25.7,4.5,9.4,.481,,,,,,,1.4,2.1,.664,3.0,4.3
Tony Baker,4,0,1.8,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,1.0,1.0,1.000,0.3,0.3
Torrey Baker,5,0,3.6,0.0,0.2,.000,0.0,0.2,.000,0.0,0.0,,0.4,0.4,1.000,,
Torvoris Baker,92,54,23.4,3.0,5.8,.516,3.0,5.6,.526,0.0,0.1,.083,1.3,2.0,.636,2.5,3.6
Travon Baker,126,100,26.2,2.3,6.9,.338,1.2,3.2,.373,1.2,3.7,.309,2.1,2.9,.732,0.4,1.9
Tyler Baker,62,5,12.7,1.4,3.4,.420,0.8,1.5,.490,0.7,1.9,.362,1.0,1.2,.836,0.7,1.9
Tyrone Baker,3,0,3.3,0.3,1.3,.250,0.3,1.0,.333,0.0,0.3,.000,0.0,0.3,.000,0.7,0.0
Vergil Baker,33,,,0.7,0.8,.852,0.8,1.5,.521,0.8,,,,,1.5,2.2,
Vic Baker,101,,,4.1,10.0,.405,2.1,3.0,.706,6.5,0.9,,,,2.8,10.2,
Vin Baker,112,84,29.4,7.7,16.2,.475,7.0,14.0,.502,0.7,2.2,.300,4.0,6.2,.637,,
Vin Baker Jr.,55,4,9.0,0.8,2.3,.352,0.6,1.0,.571,0.2,1.3,.174,0.4,0.6,.697,0.4,0.8
Walter Baker,1,,,0.0,,,0.0,0.0,,,,,,,1.0,0.0,
Warren Baker,105,,37.2,6.0,13.2,.458,2.8,4.7,.593,10.2,1.2,,,,2.2,14.8,
Wheeler Baker,30,1,13.9,1.9,4.8,.392,0.7,1.7,.420,1.2,3.1,.376,0.7,1.0,.724,0.2,1.2
Will Baker,35,12,13.1,2.1,4.8,.431,1.5,2.9,.530,0.5,1.9,.284,0.8,1.5,.538,0.9,2.1
Yusuf Baker,29,17,16.1,2.0,3.5,.584,2.0,3.5,.584,0.0,0.0,,0.9,1.6,.556,2.2,2.6
_ Baker,,,,,,,,,,,,,,,,,
_ Baker,9,,,0.8,2.6,.304,0.2,0.7,.333,0.7,,,,,0.7,1.8,
Chad Baker-Mazara,12,0,10.7,1.5,4.0,.375,1.1,2.7,.406,0.4,1.3,.313,1.0,1.1,.923,0.1,1.8
_ Bakich,,,,,,,,,,,,,,,,,
Stephane Bakinde,41,7,15.2,1.0,2.3,.441,1.0,2.2,.446,0.0,0.0,.000,0.5,1.0,.512,0.8,1.4
Radwan Bakkali,28,12,10.9,1.3,2.9,.427,1.2,2.8,.429,0.1,0.2,.400,0.8,1.0,.786,0.8,1.6
Brandon Bakke,105,9,11.6,1.1,2.9,.391,0.2,0.5,.423,0.9,2.4,.384,0.3,0.4,.818,,
Steve Bakke,26,,,0.1,0.4,.182,0.1,0.2,.500,0.3,0.4,,,0.5,0.3,0.2,
Ben Bakken,46,0,4.8,0.5,0.9,.585,0.5,0.9,.585,0.0,0.0,,0.2,0.4,.500,,
Gary Bakken,19,,,0.1,0.6,.182,0.2,0.3,.600,0.2,,,,,0.4,0.4,
Jim Bakken,24,0,3.8,0.3,1.0,.292,0.2,0.4,.400,0.1,0.6,.214,0.0,0.0,,,
Lyle Bakken,59,,,1.8,5.1,.348,1.7,2.8,.624,3.2,,,,,3.5,5.3,
Steve Bakker,17,,,0.9,2.6,.341,0.5,0.8,.692,1.0,0.6,,,0.7,0.4,2.2,
_ Bakker,11,0,2.3,0.3,0.4,.750,,,,,,,0.6,0.7,.875,0.4,0.0
Jim Bakos,58,,,2.2,6.0,.360,1.6,2.7,.594,5.1,,,,,2.7,5.9,
Abu Bakr,24,,,4.1,8.9,.458,1.9,2.4,.793,9.1,1.2,,,,3.0,10.1,
Adama Bal,9,0,3.3,0.2,0.9,.250,0.0,0.4,.000,0.2,0.4,.500,0.0,0.2,.000,0.2,0.1
Felix Balamou,80,22,13.6,1.3,3.3,.407,1.3,3.2,.414,0.0,0.1,.143,0.7,1.0,.642,0.7,1.1
Matt Balanc,58,9,19.8,2.8,6.5,.432,1.8,3.6,.502,1.0,2.8,.341,1.2,1.6,.766,0.6,2.0
Michael Balance,11,2,19.6,2.4,6.4,.371,1.3,2.3,.560,1.1,4.1,.267,1.6,2.6,.621,1.0,1.8
Antonio Balandi,10,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.3
Rod Balanis,34,1,2.8,0.4,0.9,.419,0.4,0.6,.545,0.0,0.3,.111,0.2,0.3,.778,,
Shawn Balark,72,,30.4,3.1,6.7,.459,3.2,5.8,.558,0.9,3.7,.258,1.1,1.7,.648,,
Jeff Balasko,11,,,0.6,1.4,.467,0.2,0.3,.667,1.8,,,,,0.8,1.5,
Dogus Balbay,97,71,20.5,1.5,3.1,.500,1.5,2.9,.521,0.0,0.2,.125,0.6,1.3,.512,0.9,1.8
Bill Balch,7,,,0.3,1.1,.250,0.6,0.9,.667,1.1,,,,,0.7,1.1,
Bob Balch,24,,,2.6,5.9,.440,1.8,2.2,.792,1.5,,,,,1.1,6.9,
Nathan Balch,30,11,12.3,0.8,2.3,.368,0.2,0.6,.412,0.6,1.7,.353,0.6,0.6,.895,0.2,0.8
Scott Balch,,,,,,,,,,,,,,,,,
_ Balch,46,,,0.5,1.6,.297,0.9,1.3,.700,0.8,,,,,1.2,1.9,
Steve Balchios,13,,,0.2,0.4,.600,0.0,0.0,,0.2,,,,,0.9,0.5,
Jonas Balciunas,26,1,2.2,0.2,0.5,.462,0.2,0.5,.500,0.0,0.0,.000,0.1,0.1,.667,,
Jim Balcom,23,,,4.2,12.9,.324,2.3,3.3,.675,5.1,,,,,1.7,10.6,
Brad Bald,5,0,7.0,0.6,1.4,.429,0.6,1.4,.429,0.0,0.0,,0.0,0.0,,0.6,0.8
Brendan Bald,102,69,20.4,2.6,7.1,.364,1.8,4.5,.392,0.8,2.6,.316,1.1,1.7,.659,0.5,1.2
_ Baldasare,6,,,0.7,1.2,.571,0.3,0.5,.667,0.5,0.3,,,,0.5,1.7,
Bob Baldassari,9,,,0.1,0.3,.333,0.1,0.3,.333,0.7,,,,,,0.3,
Dick Balderson,19,,,0.8,1.9,.405,1.2,1.8,.629,1.4,,,,,1.4,2.7,
Jimmy Balderson,115,57,18.7,2.5,5.7,.439,1.5,3.1,.496,0.9,2.6,.371,1.5,2.1,.693,0.7,1.9
Keith Balderston,106,29,24.5,2.5,4.8,.531,,,.543,,,.333,1.6,2.0,.764,,
Marco Baldi,91,1,15.3,1.2,2.3,.526,,,.526,,,,0.8,1.2,.694,,
Gary Balding,9,,,0.4,0.8,.571,0.1,0.1,1.000,1.2,,,,,0.8,1.0,
Ernie Baldini,6,,,1.3,2.7,.500,0.2,0.3,.500,,,,,,0.8,2.8,
Mariano Baldon,1,0,1.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,0.0,,0.0,0.0
Ray Baldoni,10,,,0.6,2.2,.273,1.1,1.9,.579,,,,,,0.8,2.3,
Dale Baldowski,42,,,1.1,2.2,.484,1.0,2.1,.500,0.0,0.1,.200,0.8,1.1,.733,,
Adrian Baldwin Jr.,30,30,29.4,2.5,6.5,.383,1.9,4.5,.433,0.6,2.1,.274,1.7,2.3,.735,0.8,2.2
Carl Baldwin,24,,,0.6,1.5,.429,1.1,1.7,.659,0.9,2.3,,,,1.6,2.4,
Carlton Baldwin,62,17,13.9,2.5,6.0,.418,2.5,6.0,.418,0.0,0.0,,1.1,2.2,.507,1.8,1.9
Chris Baldwin,100,11,13.1,1.5,3.6,.425,1.2,2.6,.473,0.3,1.0,.303,0.7,1.1,.652,1.1,2.4
Corey Baldwin,65,60,24.9,3.0,7.2,.422,1.1,2.3,.474,1.9,4.9,.397,1.0,1.7,.613,0.6,3.0
David Baldwin,56,54,31.5,4.4,8.8,.505,3.9,7.5,.525,0.5,1.3,.389,2.0,2.7,.735,,
Diante Baldwin,124,91,28.2,3.6,8.5,.425,2.9,6.5,.449,0.7,2.0,.346,2.0,3.1,.642,0.9,2.8
Don Baldwin,102,,25.0,3.5,7.3,.482,,,,,,,1.8,2.1,.849,1.8,2.8
Dorian Baldwin,5,,,0.8,2.4,.333,,,,,,,0.6,2.0,.300,0.4,0.2
Gene Baldwin,18,,,0.2,1.1,.158,0.6,1.3,.435,0.8,,,,,0.3,0.9,
Greg Baldwin,47,,,4.2,8.2,.514,1.9,2.7,.714,3.4,1.7,,,,2.6,10.4,
Illiwa Baldwin,12,0,12.2,1.3,2.4,.552,1.3,2.4,.552,0.0,0.0,,0.7,1.1,.615,0.9,1.3
Jeff Baldwin,108,,18.7,2.6,6.3,.406,0.9,1.3,.653,1.6,1.5,1.0,0.1,1.3,1.9,6.1,
Kamar Baldwin,133,121,31.7,5.6,12.6,.446,4.3,8.7,.496,1.3,3.8,.333,2.2,2.7,.817,0.5,4.1
Mitchell Baldwin,124,69,24.0,1.7,4.1,.418,1.4,2.9,.480,0.4,1.3,.278,1.4,2.0,.697,0.5,1.9
Pat Baldwin,96,95,32.9,4.8,10.0,.474,4.1,8.2,.507,0.6,1.9,.326,2.3,2.9,.791,,
Robbie Baldwin,19,,,0.3,0.5,.500,0.3,0.7,.462,0.5,0.5,,,,1.0,0.8,
Rusty Baldwin,75,,,0.6,1.2,.494,0.5,0.8,.702,0.3,1.5,,,,1.6,1.7,
Sherrod Baldwin,101,12,13.5,1.2,3.1,.376,0.9,2.3,.379,0.3,0.8,.367,0.4,0.6,.667,0.3,0.7
Steve Baldwin,31,,,1.4,3.4,.423,1.2,2.0,.623,2.0,,,,,1.9,4.1,
Taylor Baldwin,84,14,7.4,0.9,1.5,.610,,,,,,,0.6,0.9,.636,2.0,0.2
Tom Baldwin,66,,,1.3,3.0,.431,0.3,0.7,.488,2.0,,,,,1.3,2.9,
Tyrone Baldwin,56,27,31.7,5.1,9.5,.534,5.0,9.4,.536,0.0,0.1,.250,2.3,3.5,.656,,
