name,G,GS,MP,FG,FGA,FG%,P2,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB
Shane Walker,115,88,24.0,2.5,6.4,.401,2.0,4.7,.418,0.6,1.7,.352,2.0,2.6,.754,1.6,3.9
Shawn Walker,28,20,28.0,2.1,6.3,.343,1.3,3.6,.356,0.9,2.6,.324,1.3,1.6,.800,,
Shawn Walker Jr.,36,16,21.4,1.4,4.3,.314,0.9,2.3,.415,0.4,2.1,.203,1.0,1.4,.735,0.5,1.6
Solly Walker,72,,,3.0,9.8,.303,1.9,3.1,.604,6.8,1.1,,,,2.6,7.8,
Sonny Walker,52,,13.5,2.8,6.9,.399,2.2,4.7,.472,0.5,2.2,.241,1.0,1.4,.699,,
Stan Walker,109,,26.7,4.9,10.3,.471,1.1,1.4,.745,5.1,1.8,1.1,0.2,1.0,1.2,10.8,
Stan Walker,44,,,1.5,4.8,.302,1.4,2.6,.535,5.7,,,,,2.3,4.3,
Starzee Walker,107,30,28.3,2.8,7.1,.398,1.5,3.1,.482,1.3,4.0,.335,1.1,1.6,.694,,
Stephen Walker,7,0,3.7,0.1,0.3,.500,0.1,0.3,.500,0.0,0.0,,0.0,0.0,,0.0,0.3
Steve Walker,122,10,14.6,1.3,2.8,.477,0.6,0.9,.661,2.6,1.1,0.5,0.0,,1.8,3.3,
Steve Walker,4,,,0.0,0.3,.000,0.0,0.0,,0.5,,,,,0.0,0.0,
T.J. Walker,34,8,22.0,3.1,6.9,.445,3.1,6.5,.473,0.0,0.5,.063,1.3,2.1,.603,,
Taylor Walker,22,9,16.2,1.4,3.7,.366,0.9,2.1,.404,0.5,1.6,.314,0.7,1.0,.714,0.5,0.9
Ted Walker,5,0,5.2,0.8,1.2,.667,,,,,,,0.0,1.0,.000,1.0,0.4
