name,G,GS,MP,FG,FGA,FG%,P2,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB
Chris Harper,59,51,33.4,3.8,8.1,.473,,,,,,,2.4,3.4,.717,2.5,4.1
Clarence Harper,39,,,3.8,8.8,.437,1.5,2.7,.542,7.8,,,,,3.2,9.2,
Daniel Harper,19,0,1.9,0.1,0.3,.167,0.0,0.2,.000,0.1,0.2,.333,0.0,0.0,,0.1,0.2
Darius Harper,36,14,10.6,1.1,2.6,.446,1.1,2.6,.446,0.0,0.0,,0.3,0.8,.310,0.6,1.3
Dashon Harper,25,2,10.1,0.8,2.6,.297,0.4,1.2,.367,0.3,1.4,.235,0.3,0.4,.727,0.3,0.8
Demonte Harper,135,102,29.2,3.8,9.4,.406,2.7,6.2,.430,1.1,3.2,.358,1.9,2.7,.704,0.8,2.8
Derek Harper,90,86,35.3,4.5,9.5,.478,,,.541,,,.481,1.7,2.4,.701,3.6,4.7
Derrick Harper,11,,,0.5,1.5,.353,0.4,0.7,.500,0.2,0.8,.222,0.1,0.2,.500,,
Dion Harper,53,1,15.0,2.8,5.5,.514,2.7,5.0,.540,0.2,0.5,.276,1.9,2.8,.701,,
Donta Harper,96,66,23.2,3.5,7.6,.455,3.4,7.3,.472,0.0,0.3,.067,2.5,3.4,.713,1.4,2.4
Earl Harper,34,12,,1.3,3.7,.339,0.7,1.6,.453,1.9,,,,,2.4,3.2,
Eddie Harper,103,36,24.2,2.5,5.4,.474,1.5,2.2,.659,1.1,3.1,.343,1.4,1.9,.749,0.8,2.1
Ervin Harper,24,,,3.0,5.3,.555,3.0,5.3,.559,0.0,0.0,.000,2.6,3.5,.759,,
Hamp Harper,53,,22.4,1.7,4.4,.394,1.6,4.0,.399,0.1,0.3,.333,1.4,2.5,.541,,
Haviland Harper,79,,,5.2,10.3,.503,2.6,3.7,.723,6.7,1.5,,,,2.5,13.0,
Howard Harper,4,,,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,0.5,0.8,.667,,
Idris Harper,109,58,22.1,2.0,5.9,.335,1.2,3.0,.399,0.8,2.9,.267,1.5,2.2,.667,,
Jake Harper,5,0,1.8,0.2,0.2,1.000,0.0,0.0,,0.2,0.2,1.000,0.6,0.8,.750,0.2,0.2
Jalen Harper,16,2,12.3,1.0,4.5,.222,0.6,2.4,.256,0.4,2.1,.182,0.5,0.6,.889,0.1,0.4
James Harper,110,26,28.4,3.0,6.4,.472,2.9,5.8,.494,0.2,0.6,.262,2.4,3.8,.618,,
James Harper,30,7,13.6,1.5,4.0,.380,1.1,2.4,.465,0.4,1.7,.260,0.9,1.4,.683,0.4,1.5
Jared Harper,22,1,1.0,0.0,0.1,.500,0.0,0.0,,0.0,0.1,.500,0.0,0.1,.500,0.1,0.1
Jared Harper,106,104,29.5,3.8,9.8,.384,1.7,4.2,.418,2.0,5.6,.359,3.9,5.0,.792,0.3,2.0
Jeremy Harper,46,1,5.2,0.1,0.6,.207,0.1,0.5,.261,0.0,0.1,.000,0.2,0.4,.611,0.0,0.5
Jeremy Harper,53,32,,2.4,7.5,.314,1.4,4.1,.344,1.0,3.5,.279,1.0,1.2,.815,0.6,1.8
Jermaine Harper,117,59,23.1,2.5,6.2,.401,1.1,2.3,.467,1.4,3.8,.360,1.0,1.4,.726,0.9,1.5
Jerry Harper,93,,,7.5,18.1,.411,5.1,8.4,.605,18.2,,,,,2.9,20.0,
Joe Harper,,,,,,,,,.545,,,,,,,,
Jonas Harper,101,68,24.1,2.4,5.9,.410,1.0,2.0,.513,1.4,4.0,.360,0.6,0.7,.812,0.3,1.9
Justin Harper,137,96,22.9,3.9,8.1,.483,2.6,4.7,.557,1.3,3.4,.382,1.5,2.1,.711,1.4,3.3
Lance Harper,37,,,1.1,2.4,.460,1.1,2.2,.488,0.0,0.2,.143,1.4,1.8,.761,,
Luther Harper,22,,17.5,2.6,5.8,.445,0.5,0.6,.769,1.8,,,,,1.2,5.6,
Maurice Harper,30,4,18.2,2.8,6.0,.469,2.8,5.9,.472,0.0,0.1,.333,0.4,0.8,.520,,
Maurice Harper,78,,,6.2,12.0,.514,3.4,4.7,.731,2.8,2.6,,,,2.1,15.8,
Michael Harper,106,70,28.4,4.2,9.4,.445,2.3,4.6,.489,1.9,4.8,.403,1.3,1.7,.794,0.6,2.7
Michael Harper,115,46,19.9,2.5,5.5,.457,2.1,4.2,.491,0.4,1.2,.340,1.1,1.5,.723,0.8,2.5
Michael Harper,21,0,3.3,0.2,0.5,.364,0.0,0.2,.250,0.1,0.3,.429,0.0,0.1,.500,0.1,0.2
Mike Harper,105,33,12.1,0.6,1.4,.448,,,.490,,,,0.3,0.5,.554,,
Nathan Harper,3,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Ollie Harper,106,,30.7,5.3,12.4,.423,1.8,2.6,.694,5.8,1.4,,,,2.9,12.3,
Ontario Harper,105,46,22.1,2.4,5.5,.441,2.0,3.8,.518,0.5,1.8,.277,1.0,1.5,.679,,
QuoVadis Harper,20,3,7.3,0.9,2.1,.439,0.9,2.0,.462,0.0,0.1,.000,0.6,0.8,.688,0.9,1.1
Ray Harper,50,3,25.4,2.7,6.3,.422,,,,,,,2.2,2.7,.842,1.1,3.3
Ray Harper,4,,,5.0,13.0,.385,2.5,4.5,.556,7.3,,,,,2.5,12.5,
Roger Harper,47,,,1.4,3.7,.395,1.0,1.8,.570,2.6,,,,,2.0,3.9,
Ron Harper,120,,34.7,8.1,15.1,.534,,,,,,,3.7,5.7,.642,9.3,2.8
Ron Harper,7,,1.9,0.0,0.4,.000,0.0,0.0,,0.1,0.0,0.1,0.0,0.1,0.4,0.0,
Ron Harper,15,,,0.6,1.8,.333,0.3,0.9,.385,2.3,,,,,0.5,1.5,
Ron Harper Jr.,105,93,28.2,4.4,9.9,.440,2.9,5.6,.514,1.4,4.2,.342,2.1,2.9,.722,1.0,4.2
Roosevelt Harper,38,,,2.1,4.9,.430,,,,,,,1.3,1.8,.761,1.3,
Sam Harper,24,,6.0,0.9,2.5,.344,0.3,0.5,.545,1.3,0.1,,,,0.8,2.0,
Shawn Harper,3,0,1.7,0.3,0.7,.500,0.3,0.7,.500,0.0,0.0,,0.7,0.7,1.000,,
Steve Harper,7,0,,0.7,1.0,.714,,,,,,,0.7,0.9,.833,0.6,0.0
Ted Harper,14,,,0.5,1.1,.467,0.3,0.4,.800,1.0,,,,,0.4,1.3,
Todd Harper,113,53,31.7,4.8,9.8,.488,,,,,,,2.7,3.4,.792,3.0,2.1
Tom Harper,7,,2.3,0.4,1.6,.273,0.6,0.9,.667,1.0,0.1,,,,0.3,1.4,
Tommy Harper,27,0,4.6,0.1,0.5,.286,,,,,,,0.3,0.4,.583,0.3,0.7
Tony Harper,24,,,0.2,0.5,.385,0.1,0.2,.600,0.2,,,,,0.4,0.5,
Travis Harper,80,28,15.2,1.5,3.9,.393,1.5,3.5,.416,0.1,0.4,.172,1.4,2.1,.661,,
Travis Harper,12,0,4.6,0.4,1.3,.313,0.4,1.3,.313,0.0,0.0,,0.4,0.7,.625,,
Travon Harper,67,53,20.4,3.1,6.2,.495,2.9,5.4,.529,0.2,0.8,.264,1.9,2.9,.648,1.5,2.6
Troy Harper,109,55,24.9,3.4,8.9,.381,2.5,5.8,.436,0.9,3.1,.278,4.0,5.3,.758,0.3,2.2
Ty Harper,31,10,15.6,1.5,3.8,.402,1.1,2.5,.429,0.5,1.3,.350,0.9,1.4,.690,0.3,1.0
Tyrell Harper,30,15,26.9,3.2,8.1,.389,1.9,3.6,.523,1.3,4.5,.281,1.6,2.4,.681,1.3,5.1
Tyrone Harper,46,4,8.0,0.8,2.1,.389,,,,,,,0.4,0.6,.621,1.6,0.1
Vaughn Harper,79,14,,5.2,11.5,.454,3.1,4.3,.717,11.0,2.5,,,,3.0,13.5,
Walter Harper,89,59,22.9,2.9,5.6,.517,2.8,5.2,.530,0.2,0.4,.359,1.7,2.6,.655,2.1,3.8
Leonard Harper-Baker,62,59,30.3,3.7,7.0,.524,3.4,6.0,.566,0.3,1.0,.274,1.6,2.5,.622,2.1,6.0
R Harpest,,,,,,,,,,,,,,,,,
Wayne Harpold,6,,,0.3,1.8,.182,0.0,0.0,,0.0,0.0,,,,0.7,1.0,
Matt Harpring,124,119,36.1,6.1,13.1,.465,4.4,8.4,.523,1.7,4.7,.361,4.1,5.4,.753,,
Patrick Harpring,8,0,1.8,0.1,0.9,.143,0.0,0.6,.000,0.1,0.3,.500,0.0,0.0,,0.1,0.1
Herb Harrah,98,,,1.8,4.7,.386,1.3,1.9,.678,4.4,,,,,2.3,4.8,
John Harrar,130,80,17.4,1.8,3.1,.595,1.8,3.1,.599,0.0,0.0,.000,1.5,2.3,.645,2.3,3.0
Wayne Harre,39,0,6.9,0.6,1.5,.397,,,.481,,,.000,0.4,0.6,.583,,
Bill Harrell,47,,,4.1,12.8,.321,2.2,4.1,.539,11.4,1.9,,,,2.9,10.4,
Charles Harrell,8,,,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,0.0,0.0,,,
Curtis Harrell,44,,18.3,1.6,3.9,.407,1.8,4.1,.444,0.1,0.5,.273,0.6,1.3,.464,,
Curtis Harrell,19,,,0.4,0.9,.412,,,,,,,0.5,0.8,.600,0.9,
Damon Harrell,92,23,14.8,0.9,2.2,.415,0.9,2.2,.415,0.0,0.0,,0.5,0.9,.600,,
Gene Harrell,9,,,0.0,0.3,.000,0.2,0.7,.333,0.8,,,,,0.1,0.2,
Grant Harrell,54,41,15.3,1.1,3.1,.337,0.4,1.0,.370,0.7,2.1,.322,0.7,0.8,.818,,
James Harrell,25,1,15.3,0.7,2.6,.281,0.2,0.8,.190,0.6,1.7,.326,0.7,0.8,.895,,
Jarrod Harrell,47,2,7.0,0.8,1.5,.549,0.8,1.5,.549,0.0,0.0,,0.6,0.8,.711,,
Jason Harrell,66,5,23.8,3.0,7.8,.388,1.7,3.9,.443,1.3,3.9,.335,1.9,2.7,.706,1.3,3.3
Javonni Harrell,13,0,7.6,0.4,1.3,.294,0.4,1.2,.313,0.0,0.1,.000,0.2,0.5,.333,0.8,0.8
Jeremy Harrell,37,4,8.5,1.2,2.6,.464,1.1,2.1,.513,0.1,0.5,.263,0.5,0.6,.739,0.8,0.9
Joey Harrell,109,39,19.1,1.5,4.0,.385,1.3,3.2,.416,0.2,0.8,.272,1.3,2.0,.674,1.3,2.4
John Harrell,51,,,1.8,3.6,.497,0.9,1.2,.758,1.0,1.9,1.6,,,2.2,4.5,
John Harrell,25,,,4.4,9.0,.482,1.5,2.6,.569,5.3,0.6,,,,,10.2,
Jonte' Harrell,108,75,28.0,2.0,5.2,.378,1.8,4.5,.391,0.2,0.6,.286,1.3,2.0,.640,1.6,3.9
Joseph Harrell,49,,,1.7,5.6,.301,0.6,1.8,.337,1.1,3.9,.284,0.9,1.2,.763,,
Julian Harrell,35,24,20.8,2.5,5.6,.447,1.6,3.1,.518,0.9,2.5,.356,0.9,1.7,.542,0.5,2.3
K.T. Harrell,107,85,28.3,4.4,10.3,.433,2.7,5.7,.465,1.8,4.6,.393,3.3,4.1,.802,0.7,2.1
Kason Harrell,115,94,26.4,4.3,9.0,.473,2.2,4.0,.561,2.0,5.0,.403,1.2,1.5,.769,0.6,2.2
Keith Harrell,101,,,4.5,8.9,.513,2.1,2.9,.715,6.0,0.2,,,,2.7,11.1,
Kenny Harrell,6,0,6.7,0.8,3.2,.263,0.3,1.2,.286,0.5,2.0,.250,0.0,0.0,,,
Lonnie Harrell,113,29,24.9,4.0,9.5,.416,2.9,6.2,.459,1.1,3.3,.335,1.8,2.5,.718,,
Mason Harrell,100,63,24.2,3.0,6.4,.461,2.1,4.3,.488,0.9,2.2,.407,1.9,2.3,.820,0.3,1.5
Mike Harrell,73,2,8.8,0.3,1.3,.258,0.3,1.0,.289,0.0,0.2,.118,0.2,0.4,.607,0.1,0.6
Mike Harrell,72,,,3.1,6.2,.498,1.3,1.8,.713,3.6,1.3,,,,1.8,7.5,
Montrezl Harrell,112,75,26.4,4.8,8.1,.586,4.7,7.8,.600,0.1,0.4,.275,1.9,3.6,.533,2.6,4.3
Oscar Harrell,45,,,0.9,2.1,.432,0.6,0.9,.595,1.8,,,,,,2.4,
Pete Harrell,16,,,1.1,3.0,.375,0.4,0.6,.778,0.4,0.4,,,,0.6,2.7,
Ronnie Harrell,114,38,18.0,2.3,5.4,.422,1.6,3.3,.467,0.7,2.0,.349,1.3,1.7,.742,0.8,3.4
Sean Harrell,92,,3.5,0.9,2.4,.387,0.8,1.9,.424,0.1,0.5,.244,0.8,1.2,.670,,
Sherrod Harrell,100,19,7.6,0.3,0.8,.361,0.2,0.4,.425,0.1,0.4,.302,0.2,0.4,.667,0.1,0.6
Warren Harrell,3,,,0.3,0.7,.500,0.3,0.7,.500,0.0,0.0,,0.0,0.3,.000,,
Greg Harrell-Edge,3,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Josh Harrellson,94,40,15.8,2.0,3.6,.549,1.9,3.3,.571,0.1,0.3,.310,0.6,1.0,.649,1.9,2.8
Rhett Harrelson,124,52,19.6,2.0,5.3,.376,0.5,1.4,.333,1.5,4.0,.390,1.2,1.5,.815,0.3,1.0
Duane Harrer,6,,,0.2,0.5,.333,0.3,0.8,.400,,,,,,0.2,0.7,
Brendan Harrick,66,28,18.6,1.7,5.0,.336,0.8,1.8,.421,0.9,3.1,.286,0.5,0.6,.825,0.5,1.6
Jim Harrick Jr,45,8,13.6,0.5,1.4,.344,0.3,0.9,.292,0.3,0.7,.400,0.6,1.0,.617,,
Armon Harried,61,58,24.8,2.9,8.5,.339,2.0,4.9,.399,0.9,3.6,.258,1.5,2.5,.597,1.0,2.6
Herman Harried,117,1,10.7,1.0,1.9,.524,,,.560,,,,0.4,1.0,.378,,
Chris Harriel,117,69,22.3,2.6,7.3,.357,1.7,4.1,.416,0.9,3.3,.285,1.6,2.6,.633,1.1,2.2
Steve Harriel,107,28,29.4,4.3,9.0,.476,,,,,,,2.1,2.9,.717,4.6,0.8
Mike Harries,56,5,7.2,0.6,1.6,.364,,,.370,,,.000,0.5,0.8,.619,,
Nathan Harries,43,9,14.3,1.4,3.3,.430,1.0,2.1,.472,0.4,1.2,.358,0.4,0.6,.667,0.2,1.2
Scott Harries,65,2,16.5,2.4,5.6,.423,,,,,,,1.2,1.9,.618,2.9,0.8
Scott Harries,13,,,1.0,2.2,.448,0.3,0.7,.444,1.2,0.2,,,,0.8,2.3,
Brandon Harriford,61,0,3.8,0.3,0.6,.487,0.1,0.3,.529,0.2,0.4,.455,0.2,0.4,.545,0.0,0.4
Dan Harrigan,51,,,3.8,8.2,.469,2.1,2.4,.871,1.8,1.2,,,,0.9,9.8,
Larry Harrigan,16,,,0.7,1.7,.407,0.4,0.8,.500,1.1,,,,,0.9,1.8,
Mike Harrigan,3,0,1.3,0.3,0.7,.500,0.3,0.3,1.000,0.0,0.3,.000,0.0,0.0,,0.0,0.0
Brant Harriman,88,51,19.3,2.3,4.3,.532,2.2,4.1,.542,0.1,0.2,.313,2.6,3.5,.748,,
Casey Harriman,104,16,14.2,1.0,2.5,.393,0.3,0.7,.493,0.7,1.8,.356,0.6,0.9,.689,0.9,1.4
Dick Harring,18,,,0.6,1.7,.333,0.3,0.8,.333,0.7,,,,,1.1,1.4,
Adam Harrington,91,57,26.8,4.0,10.2,.391,1.8,4.1,.453,2.1,6.1,.350,2.4,3.2,.731,,
Alex Harrington,31,,,0.7,1.9,.356,0.7,1.9,.356,0.0,0.0,,0.6,1.2,.528,,
Alexander Harrington,29,7,9.6,1.0,2.6,.378,0.9,2.5,.375,0.0,0.1,.500,0.4,0.9,.407,1.0,1.2
Andy Harrington,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Billy Harrington,81,,,2.1,5.1,.423,0.7,1.0,.679,1.5,1.0,0.7,0.1,1.2,1.2,4.9,
Bob Harrington,60,,,3.4,8.6,.391,1.8,2.5,.727,4.4,,,,,2.1,8.6,
Brian Harrington,,,,,,,,,,,,,,,,,
Clester Harrington,77,,,3.0,9.9,.302,2.9,5.1,.582,8.6,,,,,2.9,8.9,
Dave Harrington,15,,,1.2,2.4,.500,0.8,0.9,.857,1.2,0.2,,,,1.2,3.2,
David Harrington,78,,,2.8,7.2,.388,,,,,,,1.3,2.1,.600,3.3,
Eric Harrington,106,29,27.5,2.9,5.9,.498,4.4,8.2,.535,0.0,0.0,.000,1.9,2.9,.662,,
George Harrington,63,,,4.9,12.8,.384,2.9,3.8,.752,2.3,,,,,1.8,12.7,
Greg Harrington,141,111,28.2,3.6,7.6,.467,2.3,4.6,.502,1.2,3.0,.413,2.4,3.1,.781,,
Jack Harrington,60,,,3.8,6.4,.599,3.1,2.4,1.299,8.0,,,,,1.9,11.0,
Jay Harrington,50,,,3.6,8.8,.405,2.0,2.9,.703,2.9,,,,,2.1,9.2,
Jerry Harrington,19,,,0.5,1.4,.346,0.3,0.8,.400,1.3,0.0,,,,1.4,1.3,
Joe Harrington,63,,,3.3,6.8,.489,2.2,3.4,.636,5.5,,,,,2.6,8.8,
Kevin Harrington,4,0,2.3,0.5,0.8,.667,,,,,,,0.0,0.0,,0.8,0.0
Kevin Harrington,23,,,0.4,0.1,3.000,0.3,0.1,3.500,0.5,,,,,0.1,1.1,
Kyle Harrington,13,0,5.1,0.7,1.5,.450,0.4,0.7,.556,0.3,0.8,.364,0.0,0.1,.000,,
Matt Harrington,2,0,4.5,0.5,2.0,.250,0.5,2.0,.250,0.0,0.0,,0.5,1.0,.500,,
Michael Harrington,60,32,18.9,1.3,2.7,.484,1.3,2.7,.484,0.0,0.0,,1.3,2.0,.672,1.6,2.3
Othella Harrington,132,132,28.2,4.9,8.8,.561,4.9,8.7,.563,0.0,0.0,.000,4.1,5.6,.732,,
Pat Harrington,20,3,10.1,1.1,4.5,.233,0.3,1.0,.263,0.8,3.6,.225,0.2,0.3,.600,,
Sean Harrington,132,21,19.2,1.8,4.3,.418,0.3,0.9,.381,1.4,3.4,.428,0.7,0.9,.713,,
Shawn Harrington,10,,28.1,3.4,9.1,.374,2.8,6.6,.424,0.6,2.5,.240,3.0,4.2,.714,,
Tom Harrington,64,,,5.8,15.0,.385,3.5,4.3,.804,4.2,,,,,2.0,15.0,
Austin Harriott,16,0,6.0,0.3,0.8,.385,0.3,0.7,.455,0.0,0.1,.000,0.3,0.4,.571,0.4,0.6
A.C. Harris,26,,,0.6,1.7,.341,0.4,1.3,.314,0.2,0.3,.444,0.6,1.2,.516,,
A.J. Harris,122,103,25.5,0.5,2.0,.256,0.4,1.4,.280,0.1,0.6,.200,0.5,1.0,.552,0.4,1.3
A.J. Harris,104,70,21.9,2.7,6.7,.400,1.7,3.5,.473,1.0,3.1,.319,0.8,1.3,.625,0.3,1.3
Al Harris,39,9,15.4,2.1,4.2,.500,2.1,4.0,.523,0.0,0.2,.000,1.1,1.9,.587,,
Al Harris,22,,,4.5,12.6,.361,1.5,2.5,.600,3.3,,,,,3.4,10.6,
Alandise Harris,125,76,23.1,3.4,7.1,.483,3.1,6.3,.502,0.3,0.8,.343,2.6,3.8,.669,1.5,3.0
Alario Harris,6,0,0.5,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,0.0,0.0,,0.0,0.2
Alex Harris,118,101,29.9,4.3,10.2,.428,2.7,6.1,.445,1.6,4.1,.402,4.0,5.1,.785,1.0,2.8
Alex Harris,117,79,30.1,3.9,9.6,.408,2.6,5.3,.487,1.3,4.3,.310,2.7,4.0,.684,0.7,2.7
Alex Harris,32,21,17.8,1.8,4.5,.413,1.7,3.8,.455,0.1,0.7,.182,0.4,0.7,.545,,
Alex Harris,103,8,16.3,0.9,1.7,.511,,,,,,,1.1,1.5,.692,1.5,0.9
Alonzo Harris,79,19,13.9,3.1,6.6,.463,2.9,6.2,.473,0.1,0.4,.300,2.2,3.4,.636,,
Alonzo Harris,42,,,3.5,8.6,.406,1.0,1.3,.768,2.4,,,,,1.5,8.0,
Amir Harris,49,7,14.7,1.1,2.3,.487,1.1,2.1,.510,0.1,0.3,.308,0.2,0.5,.360,0.4,2.3
Andre Harris,17,0,11.1,1.6,3.5,.458,1.6,3.1,.519,0.0,0.4,.000,0.6,1.2,.524,0.6,1.1
Andre Harris,121,34,21.2,3.9,8.5,.461,3.8,8.1,.468,0.1,0.3,.297,1.7,2.7,.637,1.8,2.8
Andre Harris,102,30,21.5,3.5,8.0,.431,3.0,6.6,.452,0.5,1.4,.336,1.3,2.0,.644,,
Andre Harris,59,25,24.0,4.9,10.2,.478,,,.477,,,.250,1.4,2.3,.632,,
Andre Harris,11,0,4.5,0.5,1.1,.417,0.5,0.9,.500,0.0,0.2,.000,0.3,0.4,.750,0.4,0.8
Anthony Harris,114,19,15.4,2.2,4.2,.526,2.2,4.2,.527,0.0,0.0,.333,1.3,1.9,.671,,
Anthony Harris,35,0,11.4,1.3,2.6,.478,1.0,1.8,.531,0.3,0.8,.357,0.7,1.0,.706,0.3,0.4
Anthony Harris,12,0,4.9,0.5,1.6,.316,0.1,0.3,.250,0.4,1.3,.333,0.2,0.2,1.000,0.0,0.1
Anthony Harris,106,77,23.9,3.3,8.5,.387,2.2,5.2,.424,1.1,3.3,.329,1.5,1.9,.755,0.4,1.6
Anthony Harris,72,37,21.5,4.1,8.9,.463,3.6,7.3,.494,0.5,1.6,.322,2.6,3.2,.803,,
Anthony Harris,20,,18.7,1.9,4.6,.402,0.6,1.2,.458,3.0,0.7,0.4,0.2,1.1,1.8,4.3,
Anthony Harris,,,,,,,,,,,,,,,,,
Anthony Harris,2,,,0.0,0.5,.000,0.0,0.0,,1.0,0.0,,,,0.0,0.0,
Anthony Harris,58,45,26.7,3.2,7.3,.435,2.5,5.2,.478,0.7,2.1,.328,2.8,3.7,.756,0.7,3.2
Antonio Harris,21,2,4.0,0.1,0.7,.200,0.0,0.1,.333,0.1,0.6,.167,0.0,0.0,.000,,
Antwon Harris,62,20,15.3,2.3,4.6,.505,2.3,4.3,.530,0.0,0.3,.158,1.3,2.2,.588,1.0,2.1
Armani Harris,41,6,13.6,1.3,2.5,.515,1.2,2.3,.538,0.0,0.2,.250,0.9,1.5,.556,1.6,1.8
Arthur Harris,86,2,14.8,3.6,8.7,.418,2.7,5.9,.464,0.9,2.8,.321,2.0,2.6,.786,,
Arthur Harris,77,,,6.6,14.9,.441,4.1,5.9,.695,6.9,,,,,3.6,17.2,
B. Harris,,,,,,,,,,,,,,,,,
Barnett Harris,113,15,7.7,0.2,0.6,.397,0.2,0.6,.397,0.0,0.0,,0.4,0.7,.595,0.8,1.2
Barnett Harris,53,16,16.2,2.7,6.4,.420,,,,,,,0.5,0.9,.604,3.1,0.7
Bernard Harris,24,,,8.8,17.3,.506,1.7,2.0,.837,11.6,1.8,,,2.3,2.7,19.2,
Bill Harris,36,0,11.9,0.9,2.2,.425,0.9,1.2,.750,0.9,1.4,,,,1.6,2.8,
Bill Harris,28,,,1.2,2.7,.434,0.5,0.6,.875,0.9,0.4,,,,1.0,2.9,
Bill Harris,22,,,2.8,6.0,.466,1.6,2.5,.625,2.5,,,,,1.8,7.2,
Bill Harris,47,,,2.4,7.7,.305,1.6,2.1,.740,,,,,,3.5,6.2,
Billy Harris,28,,,0.5,1.4,.395,0.5,0.8,.609,1.7,,,,,1.6,1.6,
Billy Harris,73,,,8.6,17.9,.482,0.9,1.5,.627,3.2,,,,,2.0,18.2,
Blake Harris,62,18,13.6,1.6,4.1,.388,1.3,3.1,.404,0.3,1.0,.339,1.3,1.7,.779,0.4,1.5
Bob Harris,72,,,3.7,8.0,.467,3.7,5.2,.725,5.2,,,,,2.6,11.2,
Bob Harris,58,,,3.5,,,3.1,,,,,,,,5.7,10.0,
Bob Harris,6,,,0.0,0.3,.000,0.5,0.7,.750,1.3,,,,,0.8,0.5,
Bobby Joe Harris,75,,,3.8,10.2,.375,2.2,3.0,.747,3.4,,,,,2.7,9.9,
Booker T. Harris,21,,,0.1,0.7,.143,0.1,0.3,.286,0.0,0.3,.000,0.0,0.2,.200,,
Brahm Harris,17,12,23.6,1.9,5.9,.320,0.6,1.8,.355,1.2,4.1,.304,0.5,0.6,.727,0.2,2.6
Brandon Harris,20,20,8.2,0.5,1.0,.474,0.5,1.0,.474,0.0,0.0,,0.1,0.3,.400,,
Brandon Harris,65,32,24.8,2.1,6.4,.325,0.5,1.4,.330,1.6,5.0,.323,1.3,1.8,.726,1.2,3.4
Brandon Harris,7,0,2.4,0.1,1.3,.111,0.1,0.7,.200,0.0,0.6,.000,0.3,0.3,1.000,0.3,0.1
Brian Harris,27,8,10.8,0.8,1.3,.611,0.8,1.3,.611,0.0,0.0,,0.4,1.1,.414,0.8,1.5
Brian Harris,17,,,0.6,1.8,.323,0.6,0.9,.688,1.1,,,,,0.5,1.8,
Brontae Harris,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Bruce Harris,20,,,5.7,12.4,.457,3.9,5.7,.675,9.8,,,,,2.6,15.2,
Bryan Harris,4,0,6.5,0.3,2.0,.125,0.0,1.0,.000,0.3,1.0,.250,0.0,0.0,,0.0,0.3
Bryan Harris,11,,,2.6,7.4,.358,1.5,3.4,.459,1.1,4.0,.273,2.6,3.2,.829,,
Bryce Harris,14,7,11.9,2.4,4.5,.524,1.9,3.5,.551,0.4,1.0,.429,0.3,0.7,.400,1.4,1.4
Bubba Harris,19,,,0.7,1.5,.464,1.1,1.5,.750,1.2,,,,,0.8,2.5,
Burt Harris,86,36,25.4,2.6,6.5,.399,1.2,2.5,.488,1.4,4.1,.345,1.2,1.7,.707,,
Byron Harris,73,0,9.6,0.6,2.0,.315,0.4,1.4,.309,0.0,0.3,.154,0.5,0.7,.673,,
C.J. Harris,124,112,32.0,3.7,8.6,.432,2.4,5.2,.460,1.3,3.4,.388,4.3,5.2,.834,0.3,2.3
Carl Ray Harris,93,88,31.4,6.5,12.8,.512,5.4,9.6,.562,1.1,3.1,.356,2.9,4.0,.710,,
Chad Harris,6,0,1.8,0.3,0.5,.667,0.3,0.3,1.000,0.0,0.2,.000,0.0,0.0,,,
Chaka Harris,25,25,,0.4,1.0,.458,0.4,0.9,.455,0.0,0.1,.500,0.2,0.4,.556,,
Charles Harris,107,81,29.3,3.4,7.7,.435,2.4,5.2,.464,1.0,2.6,.378,1.7,2.1,.820,,
Charles Harris,24,0,4.4,0.8,1.7,.500,0.7,1.2,.586,0.1,0.5,.273,0.2,0.4,.400,0.3,0.6
Charles Harris,25,,,0.7,2.0,.347,0.6,1.9,.340,0.0,0.1,.500,0.2,0.6,.313,,
Charles Harris,103,17,16.5,3.9,8.1,.486,,,,,,,1.4,1.8,.777,1.3,1.1
Charles Harris,103,27,19.9,2.2,5.0,.435,,,,,,,0.7,1.3,.580,1.8,2.4
Charlie Harris,23,,,0.9,2.1,.408,,,,,,,0.3,0.4,.778,1.4,
Charlie Harris,,,,,,,,,.222,,,,,,,,
Chevalier Harris,15,9,,0.3,0.5,.500,0.2,0.4,.500,0.1,0.1,.500,0.4,0.7,.600,0.0,0.0
Chipper Harris,118,29,33.6,7.0,13.5,.514,,,,,,,2.5,3.2,.789,3.4,3.7
Chris Harris,27,1,8.9,0.4,0.8,.524,0.4,0.7,.556,0.0,0.1,.333,0.1,0.3,.429,0.3,0.7
Chris Harris,120,91,28.7,4.1,11.0,.374,1.7,4.5,.381,2.4,6.5,.369,3.0,3.6,.848,0.5,1.8
Chris Harris,78,21,12.7,1.3,1.9,.673,1.3,1.9,.673,0.0,0.0,,0.4,1.0,.385,1.7,1.9
